config_id,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
1327,4.0,4.0,14.0,10.0,10.0,11.0,9.0,11.0,12.0,8.0,7.0,7.0,14.0,11.0,8.0,11.0,14.0,8.0,6.0,6.0,8.0,9.0,9.0,8.0,9.0,6.0,10.0,10.0,13.0,12.0,11.0,11.0,8.0,11.0,12.0,12.0,12.0,13.0,12.0,12.0,10.0,13.0,11.0,13.0,5.0
1328,4.0,5.0,14.0,10.0,10.0,12.0,9.0,11.0,12.0,8.0,8.0,7.0,14.0,11.0,8.0,11.0,14.0,8.0,7.0,5.0,6.0,9.0,9.0,9.0,9.0,6.0,10.0,10.0,14.0,12.0,12.0,11.0,8.0,11.0,12.0,9.0,12.0,13.0,12.0,12.0,11.0,13.0,11.0,13.0,5.0
1329,2.0,4.0,11.0,8.0,8.0,11.0,9.0,8.0,6.0,7.0,8.0,6.0,10.0,8.0,7.0,10.0,10.0,4.0,7.0,5.0,6.0,8.0,7.0,10.0,8.0,5.0,7.0,8.0,11.0,11.0,9.0,10.0,7.0,10.0,11.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,4.0
1330,2.0,3.0,11.0,8.0,7.0,10.0,9.0,8.0,6.0,7.0,7.0,6.0,10.0,8.0,7.0,10.0,10.0,8.0,6.0,5.0,8.0,8.0,7.0,8.0,8.0,5.0,7.0,8.0,10.0,11.0,8.0,10.0,7.0,11.0,11.0,8.0,8.0,10.0,10.0,10.0,9.0,10.0,8.0,12.0,4.0
1331,2.0,4.0,11.0,8.0,8.0,11.0,9.0,8.0,6.0,7.0,8.0,6.0,10.0,8.0,7.0,10.0,10.0,8.0,7.0,5.0,6.0,8.0,7.0,9.0,8.0,5.0,7.0,8.0,11.0,11.0,9.0,10.0,7.0,10.0,11.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,4.0
1332,3.0,8.0,11.0,10.0,10.0,6.0,6.0,5.0,8.0,7.0,7.0,3.0,7.0,8.0,4.0,11.0,13.0,3.0,6.0,3.0,2.0,7.0,6.0,6.0,9.0,5.0,6.0,10.0,8.0,11.0,11.0,10.0,7.0,7.0,9.0,5.0,9.0,10.0,9.0,12.0,11.0,10.0,9.0,8.0,5.0
1333,3.0,8.0,11.0,10.0,10.0,5.0,6.0,5.0,8.0,7.0,6.0,3.0,7.0,8.0,6.0,8.0,13.0,8.0,6.0,5.0,7.0,7.0,6.0,7.0,5.0,5.0,6.0,10.0,11.0,11.0,11.0,10.0,7.0,7.0,9.0,8.0,8.0,10.0,9.0,12.0,10.0,10.0,9.0,8.0,4.0
1334,3.0,8.0,11.0,10.0,10.0,6.0,6.0,5.0,8.0,7.0,7.0,3.0,7.0,8.0,4.0,11.0,13.0,8.0,6.0,3.0,2.0,7.0,6.0,5.0,9.0,5.0,6.0,10.0,8.0,11.0,11.0,10.0,7.0,7.0,9.0,5.0,9.0,10.0,9.0,12.0,11.0,10.0,9.0,8.0,5.0
1335,1.0,8.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,3.0,5.0,6.0,4.0,9.0,8.0,3.0,5.0,3.0,2.0,6.0,6.0,6.0,8.0,3.0,5.0,8.0,7.0,11.0,8.0,9.0,7.0,6.0,9.0,3.0,7.0,8.0,10.0,10.0,10.0,8.0,7.0,7.0,4.0
1336,1.0,8.0,10.0,7.0,7.0,5.0,6.0,5.0,5.0,7.0,6.0,3.0,5.0,6.0,4.0,9.0,8.0,8.0,5.0,4.0,7.0,6.0,6.0,7.0,5.0,3.0,5.0,8.0,9.0,11.0,8.0,9.0,7.0,7.0,9.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,7.0,7.0,3.0
1337,1.0,8.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,3.0,5.0,6.0,4.0,9.0,8.0,8.0,5.0,3.0,2.0,6.0,6.0,5.0,8.0,3.0,5.0,8.0,7.0,11.0,8.0,9.0,7.0,6.0,9.0,3.0,7.0,8.0,10.0,10.0,10.0,8.0,7.0,7.0,4.0
1338,5.0,8.0,16.0,14.0,11.0,13.0,10.0,14.0,14.0,10.0,11.0,8.0,16.0,11.0,11.0,13.0,14.0,6.0,8.0,7.0,12.0,13.0,12.0,12.0,16.0,11.0,11.0,12.0,10.0,12.0,13.0,10.0,13.0,13.0,14.0,10.0,14.0,13.0,14.0,12.0,9.0,14.0,10.0,14.0,5.0
1339,5.0,8.0,16.0,14.0,11.0,13.0,10.0,14.0,14.0,10.0,10.0,8.0,16.0,11.0,11.0,13.0,14.0,11.0,8.0,9.0,12.0,12.0,12.0,10.0,16.0,11.0,11.0,11.0,13.0,12.0,12.0,10.0,13.0,13.0,14.0,15.0,14.0,13.0,15.0,12.0,10.0,14.0,10.0,14.0,5.0
1340,5.0,8.0,16.0,14.0,11.0,13.0,10.0,14.0,14.0,10.0,11.0,8.0,16.0,11.0,11.0,13.0,14.0,11.0,8.0,7.0,12.0,12.0,12.0,11.0,16.0,11.0,11.0,12.0,11.0,12.0,13.0,10.0,13.0,13.0,14.0,10.0,14.0,13.0,14.0,12.0,9.0,14.0,10.0,14.0,5.0
1341,3.0,7.0,12.0,10.0,8.0,12.0,10.0,11.0,8.0,7.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,5.0,7.0,7.0,9.0,11.0,9.0,12.0,11.0,8.0,8.0,10.0,8.0,11.0,10.0,9.0,10.0,12.0,12.0,8.0,10.0,10.0,11.0,10.0,8.0,11.0,8.0,13.0,4.0
1342,3.0,7.0,12.0,10.0,8.0,12.0,10.0,11.0,8.0,7.0,8.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,7.0,8.0,9.0,10.0,9.0,10.0,11.0,8.0,8.0,9.0,10.0,11.0,9.0,9.0,10.0,12.0,12.0,11.0,10.0,10.0,12.0,10.0,9.0,10.0,8.0,13.0,4.0
1343,3.0,7.0,12.0,10.0,8.0,12.0,10.0,11.0,8.0,7.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,7.0,7.0,9.0,10.0,9.0,11.0,11.0,8.0,8.0,10.0,8.0,11.0,10.0,9.0,10.0,12.0,12.0,8.0,10.0,10.0,11.0,10.0,8.0,11.0,8.0,13.0,4.0
1344,5.0,8.0,16.0,14.0,11.0,13.0,10.0,13.0,13.0,11.0,11.0,8.0,16.0,11.0,5.0,13.0,14.0,5.0,7.0,7.0,10.0,9.0,12.0,9.0,16.0,9.0,11.0,11.0,13.0,12.0,13.0,10.0,12.0,12.0,10.0,5.0,13.0,13.0,14.0,12.0,8.0,13.0,11.0,12.0,5.0
1345,5.0,8.0,16.0,14.0,11.0,13.0,10.0,13.0,13.0,11.0,10.0,8.0,16.0,11.0,10.0,13.0,14.0,11.0,8.0,9.0,10.0,9.0,12.0,10.0,16.0,9.0,11.0,11.0,12.0,12.0,12.0,10.0,12.0,12.0,10.0,10.0,13.0,13.0,15.0,12.0,8.0,13.0,11.0,12.0,5.0
1346,5.0,8.0,16.0,14.0,11.0,13.0,10.0,13.0,13.0,11.0,11.0,8.0,16.0,11.0,10.0,13.0,14.0,11.0,7.0,7.0,10.0,9.0,12.0,8.0,16.0,9.0,11.0,11.0,13.0,12.0,13.0,10.0,12.0,12.0,10.0,5.0,13.0,13.0,14.0,12.0,8.0,13.0,11.0,12.0,5.0
1347,3.0,7.0,12.0,10.0,8.0,12.0,10.0,10.0,7.0,8.0,9.0,7.0,10.0,8.0,5.0,10.0,10.0,4.0,6.0,7.0,9.0,8.0,9.0,9.0,11.0,7.0,8.0,9.0,11.0,11.0,10.0,9.0,10.0,12.0,9.0,3.0,9.0,10.0,11.0,10.0,7.0,11.0,8.0,11.0,4.0
1348,3.0,7.0,12.0,10.0,8.0,12.0,10.0,10.0,7.0,8.0,8.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,7.0,8.0,9.0,8.0,9.0,10.0,11.0,7.0,8.0,9.0,10.0,11.0,9.0,9.0,10.0,12.0,9.0,6.0,9.0,10.0,12.0,10.0,7.0,10.0,8.0,11.0,4.0
1349,3.0,7.0,12.0,10.0,8.0,12.0,10.0,10.0,7.0,8.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,6.0,7.0,9.0,8.0,9.0,8.0,11.0,7.0,8.0,9.0,11.0,11.0,10.0,9.0,10.0,12.0,9.0,3.0,9.0,10.0,11.0,10.0,7.0,11.0,8.0,11.0,4.0
1350,5.0,8.0,14.0,9.0,10.0,12.0,9.0,11.0,12.0,11.0,8.0,7.0,16.0,11.0,5.0,7.0,14.0,3.0,7.0,6.0,9.0,8.0,12.0,7.0,9.0,9.0,11.0,9.0,8.0,12.0,12.0,10.0,10.0,11.0,9.0,5.0,10.0,13.0,8.0,12.0,5.0,8.0,11.0,11.0,5.0
1351,5.0,7.0,14.0,9.0,10.0,11.0,9.0,11.0,12.0,11.0,8.0,7.0,16.0,11.0,7.0,11.0,14.0,11.0,8.0,8.0,9.0,8.0,12.0,9.0,9.0,9.0,11.0,9.0,12.0,12.0,12.0,10.0,10.0,11.0,9.0,10.0,10.0,13.0,13.0,12.0,5.0,8.0,11.0,11.0,5.0
1352,5.0,8.0,14.0,9.0,10.0,12.0,9.0,11.0,12.0,11.0,8.0,7.0,16.0,11.0,5.0,7.0,14.0,11.0,7.0,6.0,9.0,8.0,12.0,6.0,9.0,9.0,11.0,9.0,8.0,12.0,12.0,10.0,10.0,11.0,9.0,5.0,10.0,13.0,8.0,12.0,5.0,8.0,11.0,11.0,5.0
1353,3.0,7.0,11.0,7.0,8.0,11.0,9.0,8.0,6.0,8.0,7.0,6.0,11.0,8.0,4.0,6.0,10.0,3.0,7.0,6.0,8.0,7.0,9.0,7.0,8.0,7.0,8.0,7.0,7.0,11.0,9.0,9.0,8.0,10.0,9.0,3.0,7.0,10.0,7.0,10.0,4.0,8.0,8.0,10.0,4.0
1354,3.0,6.0,11.0,7.0,8.0,10.0,9.0,8.0,6.0,8.0,7.0,6.0,11.0,8.0,4.0,10.0,10.0,10.0,8.0,7.0,9.0,7.0,9.0,9.0,8.0,7.0,8.0,7.0,10.0,11.0,9.0,9.0,8.0,11.0,9.0,6.0,7.0,10.0,11.0,10.0,4.0,8.0,8.0,10.0,4.0
1355,3.0,7.0,11.0,7.0,8.0,11.0,9.0,8.0,6.0,8.0,7.0,6.0,11.0,8.0,4.0,6.0,10.0,10.0,7.0,6.0,8.0,7.0,9.0,6.0,8.0,7.0,8.0,7.0,7.0,11.0,9.0,9.0,8.0,10.0,9.0,3.0,7.0,10.0,7.0,10.0,4.0,8.0,8.0,10.0,4.0
1356,5.0,8.0,11.0,9.0,10.0,12.0,8.0,10.0,12.0,8.0,4.0,6.0,12.0,11.0,3.0,0.0,12.0,1.0,5.0,8.0,3.0,7.0,9.0,7.0,9.0,9.0,10.0,4.0,6.0,10.0,11.0,10.0,7.0,7.0,8.0,5.0,10.0,11.0,5.0,12.0,5.0,3.0,11.0,4.0,5.0
1357,5.0,7.0,11.0,9.0,10.0,11.0,8.0,10.0,12.0,8.0,6.0,6.0,12.0,11.0,6.0,11.0,13.0,11.0,7.0,10.0,8.0,7.0,9.0,8.0,9.0,9.0,10.0,6.0,9.0,10.0,11.0,10.0,7.0,7.0,8.0,9.0,7.0,11.0,9.0,12.0,5.0,3.0,11.0,4.0,4.0
1358,5.0,8.0,11.0,9.0,10.0,12.0,8.0,10.0,12.0,8.0,4.0,6.0,12.0,11.0,4.0,0.0,12.0,11.0,6.0,8.0,3.0,7.0,9.0,6.0,9.0,9.0,10.0,4.0,6.0,10.0,11.0,10.0,7.0,7.0,8.0,5.0,10.0,11.0,5.0,12.0,5.0,3.0,11.0,4.0,5.0
1359,3.0,7.0,10.0,7.0,7.0,11.0,8.0,7.0,6.0,7.0,3.0,5.0,8.0,8.0,3.0,0.0,8.0,1.0,4.0,6.0,3.0,6.0,7.0,7.0,8.0,7.0,7.0,4.0,4.0,10.0,8.0,9.0,7.0,9.0,8.0,3.0,7.0,8.0,7.0,10.0,4.0,5.0,8.0,4.0,4.0
1360,3.0,6.0,10.0,7.0,7.0,10.0,8.0,7.0,6.0,7.0,6.0,5.0,8.0,8.0,4.0,9.0,8.0,10.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,5.0,7.0,10.0,8.0,9.0,7.0,9.0,8.0,5.0,4.0,8.0,10.0,10.0,4.0,5.0,8.0,4.0,3.0
1361,3.0,7.0,10.0,7.0,7.0,11.0,8.0,7.0,6.0,7.0,3.0,5.0,8.0,8.0,4.0,0.0,8.0,10.0,5.0,6.0,3.0,6.0,7.0,6.0,8.0,7.0,7.0,4.0,4.0,10.0,8.0,9.0,7.0,9.0,8.0,3.0,7.0,8.0,7.0,10.0,4.0,5.0,8.0,4.0,4.0
1362,5.0,8.0,15.0,14.0,10.0,12.0,10.0,13.0,12.0,11.0,11.0,8.0,16.0,11.0,10.0,13.0,14.0,10.0,9.0,8.0,10.0,11.0,12.0,12.0,16.0,11.0,11.0,12.0,12.0,12.0,13.0,10.0,13.0,13.0,11.0,11.0,12.0,13.0,13.0,12.0,11.0,10.0,11.0,11.0,5.0
1363,5.0,7.0,15.0,14.0,10.0,12.0,10.0,13.0,12.0,11.0,10.0,8.0,16.0,11.0,10.0,13.0,14.0,11.0,8.0,9.0,10.0,10.0,12.0,10.0,16.0,11.0,11.0,11.0,13.0,12.0,12.0,10.0,13.0,13.0,11.0,10.0,12.0,13.0,13.0,12.0,9.0,10.0,11.0,11.0,5.0
1364,5.0,8.0,15.0,14.0,10.0,12.0,10.0,13.0,12.0,11.0,11.0,8.0,16.0,11.0,10.0,13.0,14.0,11.0,9.0,8.0,10.0,10.0,12.0,11.0,16.0,11.0,11.0,12.0,11.0,12.0,13.0,10.0,13.0,13.0,11.0,11.0,12.0,13.0,13.0,12.0,11.0,10.0,11.0,11.0,5.0
1365,3.0,7.0,11.0,10.0,7.0,11.0,10.0,10.0,6.0,8.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,9.0,8.0,8.0,7.0,10.0,9.0,12.0,11.0,8.0,8.0,10.0,9.0,11.0,10.0,9.0,10.0,11.0,10.0,7.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,4.0
1366,3.0,6.0,11.0,10.0,7.0,11.0,10.0,10.0,6.0,8.0,8.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,7.0,8.0,7.0,9.0,9.0,10.0,11.0,8.0,8.0,9.0,10.0,11.0,9.0,9.0,10.0,11.0,10.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,4.0
1367,3.0,7.0,11.0,10.0,7.0,11.0,10.0,10.0,6.0,8.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,8.0,8.0,7.0,9.0,9.0,11.0,11.0,8.0,8.0,10.0,8.0,11.0,10.0,9.0,10.0,11.0,10.0,7.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,4.0
1368,4.0,6.0,11.0,11.0,10.0,12.0,9.0,10.0,12.0,7.0,9.0,7.0,16.0,8.0,5.0,11.0,14.0,9.0,8.0,9.0,7.0,9.0,12.0,9.0,9.0,9.0,10.0,9.0,13.0,12.0,12.0,10.0,7.0,10.0,8.0,5.0,10.0,11.0,9.0,11.0,8.0,6.0,9.0,8.0,5.0
1369,4.0,5.0,11.0,11.0,10.0,11.0,9.0,10.0,12.0,7.0,8.0,7.0,16.0,8.0,7.0,11.0,14.0,11.0,8.0,10.0,8.0,9.0,12.0,8.0,9.0,9.0,10.0,9.0,12.0,12.0,11.0,10.0,7.0,10.0,8.0,8.0,10.0,11.0,9.0,11.0,8.0,6.0,9.0,8.0,4.0
1370,4.0,6.0,11.0,11.0,10.0,12.0,9.0,10.0,12.0,7.0,9.0,7.0,16.0,8.0,5.0,11.0,14.0,11.0,8.0,9.0,7.0,9.0,12.0,9.0,9.0,9.0,10.0,9.0,13.0,12.0,12.0,10.0,7.0,10.0,8.0,5.0,10.0,11.0,9.0,11.0,8.0,6.0,9.0,8.0,5.0
1371,2.0,5.0,10.0,8.0,8.0,11.0,9.0,7.0,6.0,7.0,8.0,6.0,11.0,6.0,4.0,9.0,10.0,8.0,7.0,7.0,6.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,11.0,11.0,9.0,9.0,7.0,8.0,8.0,3.0,8.0,8.0,10.0,10.0,6.0,8.0,7.0,7.0,4.0
1372,2.0,4.0,10.0,8.0,7.0,10.0,9.0,7.0,6.0,7.0,7.0,6.0,11.0,6.0,5.0,8.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,10.0,11.0,8.0,9.0,7.0,9.0,8.0,4.0,7.0,8.0,10.0,10.0,6.0,8.0,7.0,7.0,3.0
1373,2.0,5.0,10.0,8.0,8.0,11.0,9.0,7.0,6.0,7.0,8.0,6.0,11.0,6.0,4.0,9.0,10.0,10.0,7.0,7.0,6.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,11.0,11.0,9.0,9.0,7.0,8.0,8.0,3.0,8.0,8.0,10.0,10.0,6.0,8.0,7.0,7.0,4.0
1374,3.0,7.0,11.0,7.0,10.0,5.0,8.0,8.0,13.0,9.0,7.0,3.0,9.0,6.0,5.0,10.0,13.0,5.0,6.0,4.0,9.0,7.0,9.0,7.0,9.0,7.0,6.0,2.0,4.0,10.0,11.0,4.0,4.0,4.0,6.0,4.0,7.0,7.0,4.0,6.0,2.0,3.0,9.0,8.0,4.0
1375,3.0,6.0,11.0,7.0,10.0,4.0,8.0,8.0,13.0,9.0,6.0,3.0,9.0,6.0,4.0,10.0,13.0,10.0,6.0,6.0,8.0,7.0,9.0,6.0,9.0,7.0,6.0,4.0,7.0,10.0,11.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,2.0,3.0,9.0,8.0,3.0
1376,3.0,7.0,11.0,7.0,10.0,5.0,8.0,8.0,13.0,9.0,7.0,3.0,9.0,6.0,5.0,10.0,13.0,10.0,6.0,4.0,9.0,7.0,9.0,6.0,9.0,7.0,6.0,2.0,4.0,10.0,11.0,4.0,4.0,4.0,6.0,4.0,7.0,7.0,4.0,6.0,2.0,3.0,9.0,8.0,4.0
1377,1.0,7.0,10.0,5.0,8.0,5.0,8.0,7.0,7.0,7.0,7.0,3.0,6.0,4.0,3.0,9.0,8.0,4.0,6.0,4.0,7.0,6.0,7.0,7.0,8.0,6.0,4.0,2.0,3.0,10.0,8.0,4.0,3.0,7.0,7.0,3.0,6.0,5.0,10.0,8.0,4.0,4.0,8.0,7.0,3.0
1378,1.0,6.0,10.0,5.0,8.0,4.0,8.0,7.0,7.0,7.0,6.0,3.0,6.0,4.0,2.0,9.0,8.0,9.0,5.0,5.0,8.0,6.0,7.0,6.0,8.0,6.0,4.0,3.0,6.0,10.0,8.0,7.0,7.0,6.0,7.0,4.0,5.0,5.0,10.0,8.0,3.0,4.0,8.0,7.0,2.0
1379,1.0,7.0,10.0,5.0,8.0,5.0,8.0,7.0,7.0,7.0,7.0,3.0,6.0,4.0,3.0,9.0,8.0,9.0,6.0,4.0,7.0,6.0,7.0,6.0,8.0,6.0,4.0,2.0,3.0,10.0,8.0,4.0,3.0,7.0,7.0,3.0,6.0,5.0,10.0,8.0,4.0,4.0,8.0,7.0,3.0
1380,5.0,7.0,16.0,13.0,10.0,12.0,9.0,11.0,14.0,10.0,11.0,7.0,16.0,11.0,10.0,13.0,14.0,9.0,7.0,9.0,9.0,10.0,11.0,11.0,16.0,8.0,11.0,14.0,14.0,12.0,13.0,10.0,13.0,13.0,14.0,16.0,12.0,14.0,15.0,12.0,11.0,14.0,10.0,14.0,5.0
1381,5.0,6.0,16.0,13.0,10.0,11.0,9.0,11.0,14.0,10.0,10.0,7.0,16.0,11.0,10.0,13.0,14.0,11.0,7.0,10.0,10.0,10.0,11.0,9.0,16.0,8.0,11.0,13.0,13.0,12.0,12.0,10.0,13.0,13.0,14.0,15.0,12.0,14.0,14.0,12.0,11.0,14.0,10.0,14.0,5.0
1382,5.0,7.0,16.0,13.0,10.0,12.0,9.0,11.0,14.0,10.0,11.0,7.0,16.0,11.0,10.0,13.0,14.0,11.0,7.0,9.0,9.0,10.0,11.0,10.0,16.0,8.0,11.0,14.0,14.0,12.0,13.0,10.0,13.0,13.0,14.0,16.0,12.0,14.0,15.0,12.0,11.0,14.0,10.0,14.0,5.0
1383,3.0,6.0,12.0,9.0,7.0,11.0,9.0,8.0,8.0,7.0,9.0,6.0,11.0,8.0,9.0,10.0,10.0,8.0,6.0,7.0,6.0,9.0,8.0,11.0,11.0,6.0,8.0,12.0,11.0,11.0,10.0,9.0,10.0,12.0,12.0,12.0,8.0,11.0,12.0,10.0,9.0,10.0,8.0,13.0,4.0
1384,3.0,5.0,12.0,9.0,7.0,10.0,9.0,8.0,8.0,7.0,8.0,6.0,11.0,8.0,9.0,10.0,10.0,10.0,6.0,7.0,7.0,9.0,8.0,9.0,11.0,6.0,8.0,11.0,10.0,11.0,9.0,9.0,10.0,12.0,12.0,11.0,8.0,11.0,11.0,10.0,9.0,10.0,8.0,13.0,4.0
1385,3.0,6.0,12.0,9.0,7.0,11.0,9.0,8.0,8.0,7.0,9.0,6.0,11.0,8.0,9.0,10.0,10.0,10.0,6.0,7.0,6.0,9.0,8.0,10.0,11.0,6.0,8.0,12.0,11.0,11.0,10.0,9.0,10.0,12.0,12.0,12.0,8.0,11.0,12.0,10.0,9.0,10.0,8.0,13.0,4.0
1386,4.0,5.0,14.0,10.0,10.0,12.0,9.0,11.0,12.0,8.0,8.0,7.0,14.0,11.0,8.0,11.0,14.0,5.0,7.0,5.0,6.0,9.0,9.0,10.0,9.0,6.0,10.0,10.0,14.0,12.0,12.0,11.0,8.0,11.0,12.0,9.0,12.0,13.0,12.0,12.0,11.0,13.0,11.0,13.0,5.0
1387,4.0,4.0,14.0,10.0,10.0,11.0,9.0,11.0,12.0,8.0,7.0,7.0,14.0,11.0,8.0,11.0,14.0,8.0,6.0,6.0,8.0,9.0,9.0,8.0,9.0,6.0,10.0,10.0,13.0,12.0,11.0,11.0,8.0,11.0,12.0,12.0,12.0,13.0,12.0,12.0,10.0,13.0,11.0,13.0,5.0
1388,4.0,5.0,14.0,10.0,10.0,12.0,9.0,11.0,12.0,8.0,8.0,7.0,14.0,11.0,8.0,11.0,14.0,8.0,7.0,5.0,6.0,9.0,9.0,9.0,9.0,6.0,10.0,10.0,14.0,12.0,12.0,11.0,8.0,11.0,12.0,9.0,12.0,13.0,12.0,12.0,11.0,13.0,11.0,13.0,5.0
1389,2.0,4.0,11.0,8.0,8.0,11.0,9.0,8.0,6.0,7.0,8.0,6.0,10.0,8.0,7.0,10.0,10.0,4.0,7.0,5.0,6.0,8.0,7.0,10.0,8.0,5.0,7.0,8.0,11.0,11.0,9.0,10.0,7.0,10.0,11.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,4.0
1390,2.0,3.0,11.0,8.0,7.0,10.0,9.0,8.0,6.0,7.0,7.0,6.0,10.0,8.0,7.0,10.0,10.0,8.0,6.0,5.0,8.0,8.0,7.0,8.0,8.0,5.0,7.0,8.0,10.0,11.0,8.0,10.0,7.0,11.0,11.0,8.0,8.0,10.0,10.0,10.0,9.0,10.0,8.0,12.0,4.0
1391,2.0,4.0,11.0,8.0,8.0,11.0,9.0,8.0,6.0,7.0,8.0,6.0,10.0,8.0,7.0,10.0,10.0,8.0,7.0,5.0,6.0,8.0,7.0,9.0,8.0,5.0,7.0,8.0,11.0,11.0,9.0,10.0,7.0,10.0,11.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,4.0
1392,3.0,8.0,11.0,10.0,10.0,6.0,6.0,5.0,8.0,7.0,7.0,3.0,7.0,8.0,4.0,11.0,13.0,3.0,6.0,3.0,2.0,7.0,6.0,6.0,9.0,5.0,6.0,10.0,8.0,11.0,11.0,10.0,7.0,7.0,9.0,5.0,9.0,10.0,9.0,12.0,11.0,10.0,9.0,8.0,5.0
1393,3.0,8.0,11.0,10.0,10.0,5.0,6.0,5.0,8.0,7.0,6.0,3.0,7.0,8.0,6.0,8.0,13.0,8.0,6.0,5.0,7.0,7.0,6.0,7.0,5.0,5.0,6.0,10.0,11.0,11.0,11.0,10.0,7.0,7.0,9.0,8.0,8.0,10.0,9.0,12.0,10.0,10.0,9.0,8.0,4.0
1394,3.0,8.0,11.0,10.0,10.0,6.0,6.0,5.0,8.0,7.0,7.0,3.0,7.0,8.0,4.0,11.0,13.0,8.0,6.0,3.0,2.0,7.0,6.0,5.0,9.0,5.0,6.0,10.0,8.0,11.0,11.0,10.0,7.0,7.0,9.0,5.0,9.0,10.0,9.0,12.0,11.0,10.0,9.0,8.0,5.0
1395,1.0,8.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,3.0,5.0,6.0,4.0,9.0,8.0,3.0,5.0,3.0,2.0,6.0,6.0,6.0,8.0,3.0,5.0,8.0,7.0,11.0,8.0,9.0,7.0,6.0,9.0,3.0,7.0,8.0,10.0,10.0,10.0,8.0,7.0,7.0,4.0
1396,1.0,8.0,10.0,7.0,7.0,5.0,6.0,5.0,5.0,7.0,6.0,3.0,5.0,6.0,4.0,9.0,8.0,8.0,5.0,4.0,7.0,6.0,6.0,7.0,5.0,3.0,5.0,8.0,9.0,11.0,8.0,9.0,7.0,7.0,9.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,7.0,7.0,3.0
1397,1.0,8.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,3.0,5.0,6.0,4.0,9.0,8.0,8.0,5.0,3.0,2.0,6.0,6.0,5.0,8.0,3.0,5.0,8.0,7.0,11.0,8.0,9.0,7.0,6.0,9.0,3.0,7.0,8.0,10.0,10.0,10.0,8.0,7.0,7.0,4.0
1398,5.0,8.0,16.0,14.0,11.0,13.0,10.0,14.0,14.0,10.0,11.0,8.0,16.0,11.0,11.0,13.0,14.0,6.0,8.0,7.0,12.0,13.0,12.0,12.0,16.0,11.0,11.0,12.0,10.0,12.0,13.0,10.0,13.0,13.0,14.0,10.0,14.0,13.0,14.0,12.0,9.0,14.0,10.0,14.0,5.0
1399,5.0,8.0,16.0,14.0,11.0,13.0,10.0,14.0,14.0,10.0,10.0,8.0,16.0,11.0,11.0,13.0,14.0,11.0,8.0,9.0,12.0,12.0,12.0,10.0,16.0,11.0,11.0,11.0,13.0,12.0,12.0,10.0,13.0,13.0,14.0,15.0,14.0,13.0,15.0,12.0,10.0,14.0,10.0,14.0,5.0
1400,5.0,8.0,16.0,14.0,11.0,13.0,10.0,14.0,14.0,10.0,11.0,8.0,16.0,11.0,11.0,13.0,14.0,11.0,8.0,7.0,12.0,12.0,12.0,11.0,16.0,11.0,11.0,12.0,11.0,12.0,13.0,10.0,13.0,13.0,14.0,10.0,14.0,13.0,14.0,12.0,9.0,14.0,10.0,14.0,5.0
1401,3.0,7.0,12.0,10.0,8.0,12.0,10.0,11.0,8.0,7.0,9.0,7.0,10.0,8.0,9.0,10.0,10.0,5.0,7.0,7.0,9.0,11.0,9.0,12.0,11.0,8.0,8.0,10.0,8.0,11.0,10.0,9.0,10.0,12.0,12.0,8.0,10.0,10.0,11.0,10.0,8.0,11.0,8.0,13.0,4.0
