config_id,htf_pivot_len,ltf_pivot_len,sl,sl_buffer_pips,tp_kind,tp_mode,tp_pips,trend_filter,max_sl_atr,n_trades,net_pips,win_rate,profit_factor,avg_pips,max_drawdown_pips,monthly_sharpe,months,tp_rate,long_share,tp_r_multiple,tp_atr_mult
314,2,1,ltf,200,fixed,fixed_pips,4000.0,none,7.0,466,24914.5999999904,0.23819742489270387,1.0594578095739464,53.46480686693219,46810.40000000404,0.08907409594890855,45,0.23819742489270387,0.5515021459227468,,
315,2,1,ltf,200,fixed,fixed_pips,4000.0,ema,0.0,380,57527.69999999236,0.25526315789473686,1.173367327104129,151.3886842105062,24226.600000001417,0.23461659010299346,45,0.25526315789473686,0.5868421052631579,,
316,2,1,ltf,200,fixed,fixed_pips,4000.0,ema,5.0,388,74221.7999999921,0.25773195876288657,1.2268878509729333,191.29329896905182,20928.200000000506,0.2892808280952031,45,0.25773195876288657,0.5876288659793815,,
317,2,1,ltf,200,fixed,fixed_pips,4000.0,ema,7.0,380,57527.69999999236,0.25526315789473686,1.173367327104129,151.3886842105062,24226.600000001417,0.23461659010299346,45,0.25526315789473686,0.5868421052631579,,
318,2,1,ltf,200,r,r_multiple,,none,0.0,786,18861.69999998801,0.5521628498727735,1.048708589809376,23.997073791333346,37380.200000008255,0.05988849155242789,45,0.5521628498727735,0.5597964376590331,0.75,
319,2,1,ltf,200,r,r_multiple,,none,5.0,794,15357.249999987767,0.5516372795969773,1.0396328402427621,19.341624685123133,32035.625000007672,0.05292902045915723,45,0.5516372795969773,0.5591939546599496,0.75,
320,2,1,ltf,200,r,r_multiple,,none,7.0,786,18861.69999998801,0.5521628498727735,1.048708589809376,23.997073791333346,37380.200000008255,0.05988849155242789,45,0.5521628498727735,0.5597964376590331,0.75,
321,2,1,ltf,200,r,r_multiple,,ema,0.0,585,54030.49999999106,0.576068376068376,1.2004352926075557,92.35982905981378,26036.55000000152,0.2253366007504321,45,0.576068376068376,0.5965811965811966,0.75,
322,2,1,ltf,200,r,r_multiple,,ema,5.0,591,54513.249999990876,0.5752961082910322,1.2028765366487943,92.23900169203193,24242.250000001448,0.21911392396593932,45,0.5752961082910322,0.5956006768189509,0.75,
323,2,1,ltf,200,r,r_multiple,,ema,7.0,585,54030.49999999106,0.576068376068376,1.2004352926075557,92.35982905981378,26036.55000000152,0.2253366007504321,45,0.576068376068376,0.5965811965811966,0.75,
324,2,1,ltf,200,r,r_multiple,,none,0.0,719,20440.59999998851,0.4812239221140473,1.0491531076765042,28.429207232251056,32520.10000000187,0.06611779802637777,45,0.4812239221140473,0.5549374130737135,1.0,
325,2,1,ltf,200,r,r_multiple,,none,5.0,732,18125.799999988154,0.4822404371584699,1.0433468561583725,24.762021857907314,30323.800000001436,0.05814775475895964,45,0.4822404371584699,0.5546448087431693,1.0,
326,2,1,ltf,200,r,r_multiple,,none,7.0,719,20440.59999998851,0.4812239221140473,1.0491531076765042,28.429207232251056,32520.10000000187,0.06611779802637777,45,0.4812239221140473,0.5549374130737135,1.0,
327,2,1,ltf,200,r,r_multiple,,ema,0.0,548,58090.89999999122,0.5072992700729927,1.193171305610261,106.0052919707869,27227.00000000145,0.22154312514131017,45,0.5072992700729927,0.5894160583941606,1.0,
328,2,1,ltf,200,r,r_multiple,,ema,5.0,559,52861.199999990946,0.5080500894454383,1.1738601907682198,94.56386404291761,25317.50000000171,0.1965672846810916,45,0.5080500894454383,0.590339892665474,1.0,
329,2,1,ltf,200,r,r_multiple,,ema,7.0,548,58090.89999999122,0.5072992700729927,1.193171305610261,106.0052919707869,27227.00000000145,0.22154312514131017,45,0.5072992700729927,0.5894160583941606,1.0,
330,2,1,ltf,200,r,r_multiple,,none,0.0,635,20641.599999989237,0.3858267716535433,1.0458512296239708,32.506456692896435,55998.500000007945,0.05848176650280348,45,0.3858267716535433,0.5511811023622047,1.5,
331,2,1,ltf,200,r,r_multiple,,none,5.0,648,36396.94999998883,0.3888888888888889,1.081587937423058,56.16813271603214,46657.00000000674,0.10987950390805903,45,0.3888888888888889,0.5509259259259259,1.5,
332,2,1,ltf,200,r,r_multiple,,none,7.0,635,20641.599999989237,0.3858267716535433,1.0458512296239708,32.506456692896435,55998.500000007945,0.05848176650280348,45,0.3858267716535433,0.5511811023622047,1.5,
333,2,1,ltf,200,r,r_multiple,,ema,0.0,498,50094.99999999184,0.40963855421686746,1.1479888639819738,100.59236947789526,33661.30000000117,0.1806347394722628,45,0.40963855421686746,0.5863453815261044,1.5,
334,2,1,ltf,200,r,r_multiple,,ema,5.0,510,62327.49999999146,0.4137254901960784,1.18446730671958,122.21078431370874,30687.1500000018,0.22166089143593326,45,0.4137254901960784,0.5843137254901961,1.5,
335,2,1,ltf,200,r,r_multiple,,ema,7.0,498,50094.99999999184,0.40963855421686746,1.1479888639819738,100.59236947789526,33661.30000000117,0.1806347394722628,45,0.40963855421686746,0.5863453815261044,1.5,
336,2,1,ltf,200,r,r_multiple,,none,0.0,559,36178.79999998951,0.32558139534883723,1.0817322756732435,64.72057245078625,59045.60000000266,0.10330926549759495,45,0.32558139534883723,0.554561717352415,2.0,
337,2,1,ltf,200,r,r_multiple,,none,5.0,577,40640.79999998907,0.3310225303292894,1.0914924502204155,70.4346620450417,50973.100000002894,0.118876711355637,45,0.3310225303292894,0.5563258232235702,2.0,
338,2,1,ltf,200,r,r_multiple,,none,7.0,559,36178.79999998951,0.32558139534883723,1.0817322756732435,64.72057245078625,59045.60000000266,0.10330926549759495,45,0.32558139534883723,0.554561717352415,2.0,
339,2,1,ltf,200,r,r_multiple,,ema,0.0,443,59531.299999991985,0.345372460496614,1.1737026927268244,134.3821670428713,38588.30000000176,0.19476507990116865,45,0.345372460496614,0.5756207674943566,2.0,
340,2,1,ltf,200,r,r_multiple,,ema,5.0,455,69641.7999999917,0.34945054945054943,1.2061221795820902,153.05890109888284,35408.800000001924,0.22799556335355484,45,0.34945054945054943,0.578021978021978,2.0,
341,2,1,ltf,200,r,r_multiple,,ema,7.0,443,59531.299999991985,0.345372460496614,1.1737026927268244,134.3821670428713,38588.30000000176,0.19476507990116865,45,0.345372460496614,0.5756207674943566,2.0,
342,2,1,ltf,200,atr,atr,,none,0.0,696,51168.549999986855,0.39080459770114945,1.1137052863011927,73.51803160917652,27478.01428571941,0.20187470775435212,45,0.39080459770114945,0.5545977011494253,,3.0
343,2,1,ltf,200,atr,atr,,none,5.0,692,48918.75714284403,0.38872832369942195,1.1097024730167957,70.69184558214455,27819.835714286502,0.19294290576843293,45,0.38872832369942195,0.5549132947976878,,3.0
344,2,1,ltf,200,atr,atr,,none,7.0,696,51168.549999986855,0.39080459770114945,1.1137052863011927,73.51803160917652,27478.01428571941,0.20187470775435212,45,0.39080459770114945,0.5545977011494253,,3.0
345,2,1,ltf,200,atr,atr,,ema,0.0,536,75500.41428570452,0.4085820895522388,1.2275185465342269,140.8589818763144,19362.807142857855,0.32978182150323637,45,0.4085820895522388,0.5914179104477612,,3.0
346,2,1,ltf,200,atr,atr,,ema,5.0,533,69162.4214285617,0.4052532833020638,1.2084191689156527,129.76064057891503,20003.200000000703,0.2976659340747926,45,0.4052532833020638,0.5928705440900562,,3.0
347,2,1,ltf,200,atr,atr,,ema,7.0,536,75500.41428570452,0.4085820895522388,1.2275185465342269,140.8589818763144,19362.807142857855,0.32978182150323637,45,0.4085820895522388,0.5914179104477612,,3.0
348,2,1,ltf,200,atr,atr,,none,0.0,557,-42530.778571439805,0.26570915619389585,0.9108335587336984,-76.35687355734255,75403.87142857915,-0.14092901696480536,45,0.26570915619389585,0.5368043087971275,,5.0
349,2,1,ltf,200,atr,atr,,none,5.0,570,-30619.692857154332,0.26666666666666666,0.9356371630436031,-53.71875939851637,63858.207142862564,-0.10039460505537436,45,0.26666666666666666,0.5421052631578948,,5.0
350,2,1,ltf,200,atr,atr,,none,7.0,557,-42530.778571439805,0.26570915619389585,0.9108335587336984,-76.35687355734255,75403.87142857915,-0.14092901696480536,45,0.26570915619389585,0.5368043087971275,,5.0
351,2,1,ltf,200,atr,atr,,ema,0.0,458,48795.14285713391,0.3034934497816594,1.133031899364254,106.53961322518322,37742.13571428717,0.1596257611781724,45,0.3034934497816594,0.5764192139737991,,5.0
352,2,1,ltf,200,atr,atr,,ema,5.0,463,49585.714285705166,0.3023758099352052,1.1348774567776927,107.09657513111267,33576.10000000167,0.16024107929100173,45,0.3023758099352052,0.5766738660907127,,5.0
353,2,1,ltf,200,atr,atr,,ema,7.0,458,48795.14285713391,0.3034934497816594,1.133031899364254,106.53961322518322,37742.13571428717,0.1596257611781724,45,0.3034934497816594,0.5764192139737991,,5.0
354,2,1,ltf,200,atr,atr,,none,0.0,399,31759.1571428486,0.20300751879699247,1.087716388880183,79.59688506979599,56617.12857143491,0.07135236963344038,45,0.20300751879699247,0.543859649122807,,8.0
355,2,1,ltf,200,atr,atr,,none,5.0,420,28967.199999990953,0.2,1.0783809906236512,68.96952380950226,46334.11428572107,0.07617565361312816,45,0.2,0.55,,8.0
356,2,1,ltf,200,atr,atr,,none,7.0,399,31759.1571428486,0.20300751879699247,1.087716388880183,79.59688506979599,56617.12857143491,0.07135236963344038,45,0.20300751879699247,0.543859649122807,,8.0
357,2,1,ltf,200,atr,atr,,ema,0.0,360,43274.657142849115,0.21666666666666667,1.131951303539336,120.20738095235865,29483.742857146644,0.13610295154224258,45,0.21666666666666667,0.5666666666666667,,8.0
358,2,1,ltf,200,atr,atr,,ema,5.0,362,54877.442857134796,0.21823204419889503,1.1739045542018816,151.5951460141845,27162.100000000457,0.1701266863709978,45,0.21823204419889503,0.5662983425414365,,8.0
359,2,1,ltf,200,atr,atr,,ema,7.0,360,43274.657142849115,0.21666666666666667,1.131951303539336,120.20738095235865,29483.742857146644,0.13610295154224258,45,0.21666666666666667,0.5666666666666667,,8.0
360,2,2,swing_h4,0,fixed,fixed_pips,1500.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
361,2,2,swing_h4,0,fixed,fixed_pips,1500.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
362,2,2,swing_h4,0,fixed,fixed_pips,1500.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
363,2,2,swing_h4,0,fixed,fixed_pips,1500.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
364,2,2,swing_h4,0,fixed,fixed_pips,1500.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
365,2,2,swing_h4,0,fixed,fixed_pips,1500.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
366,2,2,swing_h4,0,fixed,fixed_pips,2500.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
367,2,2,swing_h4,0,fixed,fixed_pips,2500.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
368,2,2,swing_h4,0,fixed,fixed_pips,2500.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
369,2,2,swing_h4,0,fixed,fixed_pips,2500.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
370,2,2,swing_h4,0,fixed,fixed_pips,2500.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
371,2,2,swing_h4,0,fixed,fixed_pips,2500.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
372,2,2,swing_h4,0,fixed,fixed_pips,4000.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
373,2,2,swing_h4,0,fixed,fixed_pips,4000.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
374,2,2,swing_h4,0,fixed,fixed_pips,4000.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
375,2,2,swing_h4,0,fixed,fixed_pips,4000.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
376,2,2,swing_h4,0,fixed,fixed_pips,4000.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
377,2,2,swing_h4,0,fixed,fixed_pips,4000.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
378,2,2,swing_h4,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,0.75,
379,2,2,swing_h4,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,0.75,
380,2,2,swing_h4,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,0.75,
381,2,2,swing_h4,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,0.75,
382,2,2,swing_h4,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,0.75,
383,2,2,swing_h4,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,0.75,
384,2,2,swing_h4,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,1.0,
385,2,2,swing_h4,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,1.0,
386,2,2,swing_h4,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,1.0,
387,2,2,swing_h4,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,1.0,
388,2,2,swing_h4,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,1.0,
389,2,2,swing_h4,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,1.0,
390,2,2,swing_h4,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,1.5,
391,2,2,swing_h4,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,1.5,
392,2,2,swing_h4,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,1.5,
393,2,2,swing_h4,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,1.5,
394,2,2,swing_h4,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,1.5,
395,2,2,swing_h4,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,1.5,
396,2,2,swing_h4,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,2.0,
397,2,2,swing_h4,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,2.0,
398,2,2,swing_h4,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,2.0,
399,2,2,swing_h4,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,2.0,
400,2,2,swing_h4,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,2.0,
401,2,2,swing_h4,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,2.0,
402,2,2,swing_h4,0,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,3.0
403,2,2,swing_h4,0,atr,atr,,none,5.0,0,0.0,,inf,,0.0,,45,,,,3.0
404,2,2,swing_h4,0,atr,atr,,none,7.0,0,0.0,,inf,,0.0,,45,,,,3.0
405,2,2,swing_h4,0,atr,atr,,ema,0.0,0,0.0,,inf,,0.0,,45,,,,3.0
406,2,2,swing_h4,0,atr,atr,,ema,5.0,0,0.0,,inf,,0.0,,45,,,,3.0
407,2,2,swing_h4,0,atr,atr,,ema,7.0,0,0.0,,inf,,0.0,,45,,,,3.0
408,2,2,swing_h4,0,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,5.0
409,2,2,swing_h4,0,atr,atr,,none,5.0,0,0.0,,inf,,0.0,,45,,,,5.0
410,2,2,swing_h4,0,atr,atr,,none,7.0,0,0.0,,inf,,0.0,,45,,,,5.0
411,2,2,swing_h4,0,atr,atr,,ema,0.0,0,0.0,,inf,,0.0,,45,,,,5.0
412,2,2,swing_h4,0,atr,atr,,ema,5.0,0,0.0,,inf,,0.0,,45,,,,5.0
413,2,2,swing_h4,0,atr,atr,,ema,7.0,0,0.0,,inf,,0.0,,45,,,,5.0
414,2,2,swing_h4,0,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,8.0
415,2,2,swing_h4,0,atr,atr,,none,5.0,0,0.0,,inf,,0.0,,45,,,,8.0
416,2,2,swing_h4,0,atr,atr,,none,7.0,0,0.0,,inf,,0.0,,45,,,,8.0
417,2,2,swing_h4,0,atr,atr,,ema,0.0,0,0.0,,inf,,0.0,,45,,,,8.0
418,2,2,swing_h4,0,atr,atr,,ema,5.0,0,0.0,,inf,,0.0,,45,,,,8.0
419,2,2,swing_h4,0,atr,atr,,ema,7.0,0,0.0,,inf,,0.0,,45,,,,8.0
420,2,2,swing_h4,200,fixed,fixed_pips,1500.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
421,2,2,swing_h4,200,fixed,fixed_pips,1500.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
422,2,2,swing_h4,200,fixed,fixed_pips,1500.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
423,2,2,swing_h4,200,fixed,fixed_pips,1500.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
424,2,2,swing_h4,200,fixed,fixed_pips,1500.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
425,2,2,swing_h4,200,fixed,fixed_pips,1500.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
426,2,2,swing_h4,200,fixed,fixed_pips,2500.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
427,2,2,swing_h4,200,fixed,fixed_pips,2500.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
428,2,2,swing_h4,200,fixed,fixed_pips,2500.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
429,2,2,swing_h4,200,fixed,fixed_pips,2500.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
430,2,2,swing_h4,200,fixed,fixed_pips,2500.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
431,2,2,swing_h4,200,fixed,fixed_pips,2500.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
432,2,2,swing_h4,200,fixed,fixed_pips,4000.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
433,2,2,swing_h4,200,fixed,fixed_pips,4000.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
434,2,2,swing_h4,200,fixed,fixed_pips,4000.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
435,2,2,swing_h4,200,fixed,fixed_pips,4000.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
436,2,2,swing_h4,200,fixed,fixed_pips,4000.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
437,2,2,swing_h4,200,fixed,fixed_pips,4000.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
438,2,2,swing_h4,200,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,0.75,
439,2,2,swing_h4,200,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,0.75,
440,2,2,swing_h4,200,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,0.75,
441,2,2,swing_h4,200,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,0.75,
442,2,2,swing_h4,200,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,0.75,
443,2,2,swing_h4,200,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,0.75,
444,2,2,swing_h4,200,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,1.0,
445,2,2,swing_h4,200,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,1.0,
446,2,2,swing_h4,200,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,1.0,
447,2,2,swing_h4,200,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,1.0,
448,2,2,swing_h4,200,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,1.0,
449,2,2,swing_h4,200,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,1.0,
450,2,2,swing_h4,200,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,1.5,
451,2,2,swing_h4,200,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,1.5,
452,2,2,swing_h4,200,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,1.5,
453,2,2,swing_h4,200,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,1.5,
454,2,2,swing_h4,200,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,1.5,
455,2,2,swing_h4,200,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,1.5,
456,2,2,swing_h4,200,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,2.0,
457,2,2,swing_h4,200,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,2.0,
458,2,2,swing_h4,200,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,2.0,
459,2,2,swing_h4,200,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,2.0,
460,2,2,swing_h4,200,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,2.0,
461,2,2,swing_h4,200,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,2.0,
462,2,2,swing_h4,200,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,3.0
463,2,2,swing_h4,200,atr,atr,,none,5.0,0,0.0,,inf,,0.0,,45,,,,3.0
464,2,2,swing_h4,200,atr,atr,,none,7.0,0,0.0,,inf,,0.0,,45,,,,3.0
465,2,2,swing_h4,200,atr,atr,,ema,0.0,0,0.0,,inf,,0.0,,45,,,,3.0
466,2,2,swing_h4,200,atr,atr,,ema,5.0,0,0.0,,inf,,0.0,,45,,,,3.0
467,2,2,swing_h4,200,atr,atr,,ema,7.0,0,0.0,,inf,,0.0,,45,,,,3.0
468,2,2,swing_h4,200,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,5.0
469,2,2,swing_h4,200,atr,atr,,none,5.0,0,0.0,,inf,,0.0,,45,,,,5.0
470,2,2,swing_h4,200,atr,atr,,none,7.0,0,0.0,,inf,,0.0,,45,,,,5.0
471,2,2,swing_h4,200,atr,atr,,ema,0.0,0,0.0,,inf,,0.0,,45,,,,5.0
472,2,2,swing_h4,200,atr,atr,,ema,5.0,0,0.0,,inf,,0.0,,45,,,,5.0
473,2,2,swing_h4,200,atr,atr,,ema,7.0,0,0.0,,inf,,0.0,,45,,,,5.0
474,2,2,swing_h4,200,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,8.0
475,2,2,swing_h4,200,atr,atr,,none,5.0,0,0.0,,inf,,0.0,,45,,,,8.0
476,2,2,swing_h4,200,atr,atr,,none,7.0,0,0.0,,inf,,0.0,,45,,,,8.0
477,2,2,swing_h4,200,atr,atr,,ema,0.0,0,0.0,,inf,,0.0,,45,,,,8.0
478,2,2,swing_h4,200,atr,atr,,ema,5.0,0,0.0,,inf,,0.0,,45,,,,8.0
479,2,2,swing_h4,200,atr,atr,,ema,7.0,0,0.0,,inf,,0.0,,45,,,,8.0
480,2,2,swing_d1,0,fixed,fixed_pips,1500.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
481,2,2,swing_d1,0,fixed,fixed_pips,1500.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
482,2,2,swing_d1,0,fixed,fixed_pips,1500.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
483,2,2,swing_d1,0,fixed,fixed_pips,1500.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
484,2,2,swing_d1,0,fixed,fixed_pips,1500.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
485,2,2,swing_d1,0,fixed,fixed_pips,1500.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
486,2,2,swing_d1,0,fixed,fixed_pips,2500.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
487,2,2,swing_d1,0,fixed,fixed_pips,2500.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
488,2,2,swing_d1,0,fixed,fixed_pips,2500.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
489,2,2,swing_d1,0,fixed,fixed_pips,2500.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
490,2,2,swing_d1,0,fixed,fixed_pips,2500.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
491,2,2,swing_d1,0,fixed,fixed_pips,2500.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
492,2,2,swing_d1,0,fixed,fixed_pips,4000.0,none,0.0,0,0.0,,inf,,0.0,,45,,,,
493,2,2,swing_d1,0,fixed,fixed_pips,4000.0,none,5.0,0,0.0,,inf,,0.0,,45,,,,
494,2,2,swing_d1,0,fixed,fixed_pips,4000.0,none,7.0,0,0.0,,inf,,0.0,,45,,,,
495,2,2,swing_d1,0,fixed,fixed_pips,4000.0,ema,0.0,0,0.0,,inf,,0.0,,45,,,,
496,2,2,swing_d1,0,fixed,fixed_pips,4000.0,ema,5.0,0,0.0,,inf,,0.0,,45,,,,
497,2,2,swing_d1,0,fixed,fixed_pips,4000.0,ema,7.0,0,0.0,,inf,,0.0,,45,,,,
498,2,2,swing_d1,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,0.75,
499,2,2,swing_d1,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,0.75,
500,2,2,swing_d1,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,0.75,
501,2,2,swing_d1,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,0.75,
502,2,2,swing_d1,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,0.75,
503,2,2,swing_d1,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,0.75,
504,2,2,swing_d1,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,1.0,
505,2,2,swing_d1,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,1.0,
506,2,2,swing_d1,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,1.0,
507,2,2,swing_d1,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,1.0,
508,2,2,swing_d1,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,1.0,
509,2,2,swing_d1,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,1.0,
510,2,2,swing_d1,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,1.5,
511,2,2,swing_d1,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,1.5,
512,2,2,swing_d1,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,1.5,
513,2,2,swing_d1,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,1.5,
514,2,2,swing_d1,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,1.5,
515,2,2,swing_d1,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,1.5,
516,2,2,swing_d1,0,r,r_multiple,,none,0.0,0,0.0,,inf,,0.0,,45,,,2.0,
517,2,2,swing_d1,0,r,r_multiple,,none,5.0,0,0.0,,inf,,0.0,,45,,,2.0,
518,2,2,swing_d1,0,r,r_multiple,,none,7.0,0,0.0,,inf,,0.0,,45,,,2.0,
519,2,2,swing_d1,0,r,r_multiple,,ema,0.0,0,0.0,,inf,,0.0,,45,,,2.0,
520,2,2,swing_d1,0,r,r_multiple,,ema,5.0,0,0.0,,inf,,0.0,,45,,,2.0,
521,2,2,swing_d1,0,r,r_multiple,,ema,7.0,0,0.0,,inf,,0.0,,45,,,2.0,
522,2,2,swing_d1,0,atr,atr,,none,0.0,0,0.0,,inf,,0.0,,45,,,,3.0
